Order_ID,Customer_ID,Restaurant_ID,Order_Date,Order_Time,Items,Total_Amount,Status
ORD08521,CUST014,REST014,2023-11-08,11:38:00,Tacos,32.3,Delivered
ORD08522,CUST006,REST018,2023-11-08,13:53:00,Salad,34.1,Delivered
ORD08523,CUST006,REST007,2023-11-08,14:53:00,Sushi,42.76,Delivered
ORD08524,CUST001,REST018,2023-11-08,15:06:00,Biryani,49.62,Delivered
ORD08525,CUST015,REST013,2023-11-08,15:28:00,Salad,76.75,Not Delivered
ORD08526,CUST009,REST023,2023-11-08,15:59:00,Tacos,67.13,Not Delivered
ORD08527,CUST020,REST009,2023-11-08,16:20:00,Salad,76.17,Not Delivered
ORD08528,CUST002,REST017,2023-11-08,17:12:00,Noodles,78.19,Not Delivered
ORD08529,CUST010,REST016,2023-11-08,17:17:00,Pasta,57.56,Not Delivered
ORD08530,CUST003,REST003,2023-11-08,17:57:00,Noodles,15.82,Not Delivered
ORD08531,CUST013,REST016,2023-11-08,18:10:00,Pasta,52.82,Delivered
ORD08532,CUST011,REST024,2023-11-08,19:25:00,Burger,26.86,Not Delivered
ORD08533,CUST016,REST004,2023-11-08,19:53:00,Noodles,63.89,Not Delivered
ORD08534,CUST022,REST003,2023-11-08,21:26:00,Biryani,56.1,Not Delivered
ORD08535,CUST002,REST012,2023-11-08,22:14:00,Pasta,5.83,Delivered
ORD08536,CUST010,REST010,2023-11-08,22:28:00,Burger,71.04,Not Delivered
ORD08537,CUST015,REST024,2023-11-08,22:43:00,Pasta,29.01,Delivered
ORD08538,CUST014,REST024,2023-11-08,22:46:00,Biryani,83.14,Delivered
ORD08539,CUST003,REST016,2023-11-08,23:49:00,Noodles,59.89,Delivered
ORD08540,CUST007,REST004,2023-11-08,23:59:00,Salad,5.04,Not Delivered
ORD08541,CUST001,REST007,2023-11-09,02:08:00,Pizza,83.46,Not Delivered
ORD08542,CUST013,REST018,2023-11-09,02:09:00,Biryani,14.17,Delivered
ORD08543,CUST012,REST017,2023-11-09,02:20:00,Pasta,11.68,Delivered
ORD08544,CUST013,REST024,2023-11-09,03:46:00,Salad,38.48,Not Delivered
ORD08545,CUST019,REST019,2023-11-09,05:30:00,Tacos,50.64,Not Delivered
ORD08546,CUST013,REST016,2023-11-09,06:13:00,Tacos,70.67,Delivered
ORD08547,CUST005,REST006,2023-11-09,07:04:00,Noodles,75.38,Delivered
ORD08548,CUST023,REST023,2023-11-09,07:30:00,Salad,18.9,Delivered
ORD08549,CUST010,REST017,2023-11-09,07:55:00,Tacos,46.91,Not Delivered
ORD08550,CUST014,REST014,2023-11-09,08:11:00,Salad,19.26,Delivered
ORD08551,CUST009,REST004,2023-11-09,08:12:00,Pasta,8.68,Delivered
ORD08552,CUST011,REST015,2023-11-09,09:15:00,Burger,5.25,Not Delivered
ORD08553,CUST014,REST008,2023-11-09,10:34:00,Sushi,60.01,Not Delivered
ORD08554,CUST024,REST009,2023-11-09,10:39:00,Pasta,76.32,Not Delivered
ORD08555,CUST005,REST016,2023-11-09,10:42:00,Sushi,56.84,Delivered
ORD08556,CUST003,REST011,2023-11-09,11:19:00,Salad,81.63,Delivered
ORD08557,CUST004,REST020,2023-11-09,12:29:00,Pasta,72.88,Delivered
ORD08558,CUST020,REST003,2023-11-09,13:29:00,Burger,41.15,Not Delivered
ORD08559,CUST009,REST001,2023-11-09,13:34:00,Pizza,27.86,Not Delivered
ORD08560,CUST011,REST005,2023-11-09,13:44:00,Sushi,88.76,Delivered
ORD08561,CUST005,REST018,2023-11-09,13:52:00,Salad,16.76,Not Delivered
ORD08562,CUST011,REST015,2023-11-09,15:36:00,Tacos,88.74,Delivered
ORD08563,CUST017,REST009,2023-11-09,15:39:00,Noodles,43.19,Not Delivered
ORD08564,CUST004,REST018,2023-11-09,17:55:00,Biryani,94.02,Delivered
ORD08565,CUST024,REST011,2023-11-09,19:00:00,Sushi,48.93,Delivered
ORD08566,CUST007,REST025,2023-11-09,19:33:00,Noodles,94.82,Not Delivered
ORD08567,CUST010,REST024,2023-11-09,20:51:00,Noodles,9.66,Delivered
ORD08568,CUST022,REST007,2023-11-09,22:03:00,Pasta,28.13,Not Delivered
ORD08569,CUST025,REST025,2023-11-09,23:39:00,Tacos,74.9,Not Delivered
ORD08570,CUST019,REST008,2023-11-10,01:12:00,Sushi,52.64,Not Delivered
ORD08571,CUST025,REST008,2023-11-10,03:09:00,Biryani,19.51,Delivered
ORD08572,CUST020,REST001,2023-11-10,04:01:00,Tacos,79.71,Not Delivered
ORD08573,CUST014,REST019,2023-11-10,04:02:00,Burger,29.47,Delivered
ORD08574,CUST018,REST018,2023-11-10,04:15:00,Noodles,19.6,Delivered
ORD08575,CUST003,REST002,2023-11-10,05:37:00,Tacos,42.95,Not Delivered
ORD08576,CUST005,REST024,2023-11-10,05:44:00,Pizza,14.53,Delivered
ORD08577,CUST018,REST012,2023-11-10,05:48:00,Sushi,24.13,Not Delivered
ORD08578,CUST010,REST025,2023-11-10,05:52:00,Burger,51,Delivered
ORD08579,CUST015,REST021,2023-11-10,06:38:00,Tacos,8.18,Not Delivered
ORD08580,CUST013,REST016,2023-11-10,07:27:00,Burger,66.61,Not Delivered
ORD08581,CUST004,REST004,2023-11-10,08:17:00,Burger,55.37,Delivered
ORD08582,CUST021,REST019,2023-11-10,10:26:00,Pasta,11.58,Delivered
ORD08583,CUST015,REST014,2023-11-10,10:48:00,Biryani,41.58,Not Delivered
ORD08584,CUST025,REST009,2023-11-10,11:52:00,Sushi,35.34,Delivered
ORD08585,CUST004,REST005,2023-11-10,12:30:00,Biryani,50.48,Not Delivered
ORD08586,CUST007,REST008,2023-11-10,12:37:00,Sushi,36.47,Not Delivered
ORD08587,CUST008,REST004,2023-11-10,16:21:00,Noodles,86.86,Delivered
ORD08588,CUST019,REST002,2023-11-10,18:03:00,Biryani,41.18,Delivered
ORD08589,CUST006,REST008,2023-11-10,19:15:00,Biryani,34.8,Not Delivered
ORD08590,CUST025,REST022,2023-11-10,19:19:00,Burger,61.12,Not Delivered
ORD08591,CUST022,REST013,2023-11-10,20:04:00,Pasta,42.97,Delivered
ORD08592,CUST024,REST012,2023-11-10,21:27:00,Noodles,87.4,Delivered
ORD08593,CUST002,REST014,2023-11-10,21:28:00,Biryani,70.02,Not Delivered
ORD08594,CUST005,REST024,2023-11-11,02:24:00,Salad,45.02,Delivered
ORD08595,CUST010,REST003,2023-11-11,02:30:00,Sushi,95.77,Not Delivered
ORD08596,CUST001,REST004,2023-11-11,03:31:00,Salad,44.66,Delivered
ORD08597,CUST022,REST023,2023-11-11,03:44:00,Pizza,15.35,Not Delivered
ORD08598,CUST008,REST015,2023-11-11,05:02:00,Burger,6.69,Delivered
ORD08599,CUST021,REST009,2023-11-11,08:06:00,Noodles,88.86,Not Delivered
ORD08600,CUST015,REST016,2023-11-11,08:51:00,Noodles,58.03,Not Delivered
ORD08601,CUST024,REST004,2023-11-11,09:10:00,Salad,24.23,Delivered
ORD08602,CUST013,REST013,2023-11-11,10:47:00,Pasta,95.31,Not Delivered
ORD08603,CUST021,REST014,2023-11-11,13:01:00,Pizza,39.82,Not Delivered
ORD08604,CUST015,REST014,2023-11-11,13:42:00,Salad,19.91,Not Delivered
ORD08605,CUST010,REST017,2023-11-11,14:41:00,Noodles,96.6,Not Delivered
ORD08606,CUST005,REST013,2023-11-11,14:56:00,Pasta,99.15,Not Delivered
ORD08607,CUST012,REST012,2023-11-11,14:57:00,Pasta,63.17,Delivered
ORD08608,CUST006,REST010,2023-11-11,20:12:00,Sushi,83.03,Delivered
ORD08609,CUST010,REST025,2023-11-11,20:29:00,Burger,48.91,Not Delivered
ORD08610,CUST021,REST003,2023-11-11,21:35:00,Biryani,41.29,Not Delivered
ORD08611,CUST020,REST023,2023-11-11,22:32:00,Burger,7.63,Not Delivered
ORD08612,CUST016,REST011,2023-11-11,23:14:00,Pasta,36.76,Delivered
ORD08613,CUST009,REST007,2023-11-11,23:21:00,Sushi,24.86,Delivered
ORD08614,CUST017,REST021,2023-11-12,00:45:00,Noodles,23.33,Not Delivered
ORD08615,CUST013,REST021,2023-11-12,01:08:00,Burger,19.58,Not Delivered
ORD08616,CUST013,REST008,2023-11-12,01:19:00,Burger,85.47,Delivered
ORD08617,CUST005,REST009,2023-11-12,02:32:00,Tacos,85.3,Delivered
ORD08618,CUST007,REST017,2023-11-12,03:32:00,Noodles,98.51,Delivered
ORD08619,CUST007,REST020,2023-11-12,07:01:00,Sushi,9.04,Not Delivered
ORD08620,CUST006,REST006,2023-11-12,07:28:00,Sushi,45.92,Not Delivered
ORD08621,CUST006,REST005,2023-11-12,08:10:00,Pizza,34.58,Delivered
ORD08622,CUST004,REST017,2023-11-12,11:16:00,Biryani,21.3,Not Delivered
ORD08623,CUST021,REST023,2023-11-12,11:47:00,Tacos,49.6,Not Delivered
ORD08624,CUST008,REST001,2023-11-12,12:41:00,Pizza,40.23,Not Delivered
ORD08625,CUST004,REST020,2023-11-12,12:56:00,Pasta,96.87,Not Delivered
ORD08626,CUST017,REST023,2023-11-12,13:31:00,Noodles,72.39,Delivered
ORD08627,CUST010,REST002,2023-11-12,14:14:00,Sushi,68.46,Delivered
ORD08628,CUST017,REST013,2023-11-12,15:12:00,Tacos,52.79,Delivered
ORD08629,CUST021,REST004,2023-11-12,15:39:00,Salad,5.31,Delivered
ORD08630,CUST023,REST010,2023-11-12,17:40:00,Sushi,19.41,Delivered
ORD08631,CUST009,REST020,2023-11-12,17:44:00,Pasta,55.94,Delivered
ORD08632,CUST004,REST010,2023-11-12,18:20:00,Noodles,92.1,Not Delivered
ORD08633,CUST023,REST003,2023-11-12,19:18:00,Biryani,17.32,Not Delivered
ORD08634,CUST019,REST013,2023-11-12,19:44:00,Burger,54.35,Not Delivered
ORD08635,CUST005,REST023,2023-11-12,19:49:00,Biryani,17.48,Not Delivered
ORD08636,CUST007,REST016,2023-11-12,20:21:00,Pasta,6.67,Delivered
ORD08637,CUST008,REST003,2023-11-12,21:18:00,Burger,93.84,Delivered
ORD08638,CUST019,REST001,2023-11-12,21:19:00,Noodles,54.07,Delivered
ORD08639,CUST001,REST008,2023-11-12,22:16:00,Tacos,83.05,Delivered
ORD08640,CUST007,REST005,2023-11-12,22:37:00,Biryani,28.46,Not Delivered
ORD08641,CUST017,REST023,2023-11-13,00:11:00,Biryani,42.36,Not Delivered
ORD08642,CUST023,REST003,2023-11-13,00:26:00,Biryani,59.3,Not Delivered
ORD08643,CUST023,REST009,2023-11-13,00:41:00,Pizza,92.82,Delivered
ORD08644,CUST022,REST013,2023-11-13,01:48:00,Pizza,92.6,Not Delivered
ORD08645,CUST004,REST017,2023-11-13,03:48:00,Sushi,56.99,Not Delivered
ORD08646,CUST001,REST016,2023-11-13,05:00:00,Biryani,85.76,Not Delivered
ORD08647,CUST015,REST014,2023-11-13,05:06:00,Tacos,63.12,Not Delivered
ORD08648,CUST025,REST022,2023-11-13,05:38:00,Sushi,54.85,Delivered
ORD08649,CUST013,REST014,2023-11-13,06:14:00,Biryani,99.9,Not Delivered
ORD08650,CUST007,REST018,2023-11-13,06:30:00,Sushi,99.21,Not Delivered
ORD08651,CUST008,REST001,2023-11-13,06:30:00,Pasta,38.94,Not Delivered
ORD08652,CUST006,REST020,2023-11-13,09:50:00,Pasta,89.62,Not Delivered
ORD08653,CUST008,REST006,2023-11-13,10:04:00,Pizza,38.44,Not Delivered
ORD08654,CUST013,REST011,2023-11-13,13:22:00,Pasta,28.73,Delivered
ORD08655,CUST021,REST005,2023-11-13,14:07:00,Tacos,72.5,Not Delivered
ORD08656,CUST023,REST009,2023-11-13,14:57:00,Pizza,26.08,Delivered
ORD08657,CUST019,REST021,2023-11-13,15:51:00,Sushi,24.54,Not Delivered
ORD08658,CUST004,REST024,2023-11-13,16:38:00,Pizza,87.54,Not Delivered
ORD08659,CUST009,REST023,2023-11-13,18:42:00,Noodles,96.68,Delivered
ORD08660,CUST003,REST009,2023-11-13,19:32:00,Tacos,40.37,Delivered
ORD08661,CUST009,REST017,2023-11-13,20:28:00,Pizza,80.7,Delivered
ORD08662,CUST009,REST005,2023-11-13,21:47:00,Pasta,53.5,Delivered
ORD08663,CUST012,REST019,2023-11-13,22:19:00,Pasta,87.69,Not Delivered
ORD08664,CUST017,REST002,2023-11-13,23:46:00,Tacos,26,Not Delivered
ORD08665,CUST019,REST022,2023-11-14,02:58:00,Biryani,15.89,Not Delivered
ORD08666,CUST017,REST008,2023-11-14,03:07:00,Biryani,34.11,Delivered
ORD08667,CUST018,REST012,2023-11-14,04:29:00,Sushi,94.28,Delivered
ORD08668,CUST018,REST004,2023-11-14,04:47:00,Pasta,76.6,Delivered
ORD08669,CUST022,REST017,2023-11-14,04:51:00,Biryani,93.23,Delivered
ORD08670,CUST025,REST022,2023-11-14,06:01:00,Pasta,79.71,Not Delivered
ORD08671,CUST016,REST002,2023-11-14,06:10:00,Biryani,41.41,Not Delivered
ORD08672,CUST021,REST008,2023-11-14,06:54:00,Tacos,65.4,Delivered
ORD08673,CUST007,REST008,2023-11-14,07:26:00,Tacos,45.51,Not Delivered
ORD08674,CUST006,REST025,2023-11-14,07:42:00,Pasta,75.33,Not Delivered
ORD08675,CUST012,REST025,2023-11-14,09:44:00,Noodles,25.17,Not Delivered
ORD08676,CUST005,REST019,2023-11-14,12:34:00,Pizza,18.5,Delivered
ORD08677,CUST022,REST023,2023-11-14,13:45:00,Biryani,50.69,Not Delivered
ORD08678,CUST013,REST016,2023-11-14,14:02:00,Sushi,79.12,Not Delivered
ORD08679,CUST001,REST022,2023-11-14,17:17:00,Pizza,99.09,Delivered
ORD08680,CUST023,REST016,2023-11-14,17:42:00,Pizza,21.47,Not Delivered
ORD08681,CUST015,REST011,2023-11-14,20:17:00,Pasta,76.78,Not Delivered
ORD08682,CUST004,REST012,2023-11-14,20:37:00,Salad,73.75,Delivered
ORD08683,CUST016,REST024,2023-11-14,20:56:00,Pizza,47.83,Not Delivered
ORD08684,CUST021,REST024,2023-11-14,21:33:00,Noodles,53.15,Not Delivered
ORD08685,CUST024,REST001,2023-11-14,22:42:00,Salad,64.63,Not Delivered
ORD08686,CUST016,REST008,2023-11-15,03:05:00,Pasta,51.01,Delivered
ORD08687,CUST007,REST002,2023-11-15,03:13:00,Pizza,88.48,Delivered
ORD08688,CUST009,REST016,2023-11-15,03:53:00,Tacos,7.54,Not Delivered
ORD08689,CUST007,REST020,2023-11-15,05:03:00,Noodles,92.03,Delivered
ORD08690,CUST008,REST025,2023-11-15,05:32:00,Salad,10.53,Delivered
ORD08691,CUST011,REST007,2023-11-15,06:09:00,Burger,95.79,Not Delivered
ORD08692,CUST012,REST022,2023-11-15,06:11:00,Biryani,11.17,Not Delivered
ORD08693,CUST004,REST024,2023-11-15,07:33:00,Burger,31.38,Delivered
ORD08694,CUST017,REST025,2023-11-15,08:42:00,Pizza,38.09,Not Delivered
ORD08695,CUST022,REST023,2023-11-15,08:56:00,Biryani,91.97,Delivered
ORD08696,CUST017,REST025,2023-11-15,09:23:00,Tacos,70.22,Not Delivered
ORD08697,CUST001,REST011,2023-11-15,09:36:00,Biryani,36.97,Delivered
ORD08698,CUST015,REST002,2023-11-15,09:45:00,Biryani,11.49,Delivered
ORD08699,CUST013,REST004,2023-11-15,11:26:00,Biryani,37.91,Delivered
ORD08700,CUST024,REST025,2023-11-15,11:49:00,Noodles,24.3,Not Delivered
ORD08701,CUST017,REST006,2023-11-15,11:55:00,Biryani,90.98,Not Delivered
ORD08702,CUST001,REST007,2023-11-15,12:21:00,Salad,24.55,Not Delivered
ORD08703,CUST009,REST014,2023-11-15,13:21:00,Salad,81.43,Delivered
ORD08704,CUST005,REST023,2023-11-15,14:24:00,Noodles,42.4,Delivered
ORD08705,CUST010,REST012,2023-11-15,14:32:00,Burger,76.44,Not Delivered
ORD08706,CUST016,REST007,2023-11-15,14:35:00,Tacos,29.93,Delivered
ORD08707,CUST023,REST025,2023-11-15,14:49:00,Pasta,63.66,Delivered
ORD08708,CUST018,REST004,2023-11-15,15:20:00,Salad,20.16,Not Delivered
ORD08709,CUST013,REST004,2023-11-15,15:30:00,Sushi,10.32,Delivered
ORD08710,CUST025,REST024,2023-11-15,15:52:00,Noodles,81.67,Not Delivered
ORD08711,CUST021,REST023,2023-11-15,16:52:00,Pasta,45.56,Not Delivered
ORD08712,CUST013,REST007,2023-11-15,18:16:00,Pasta,6.87,Not Delivered
ORD08713,CUST013,REST023,2023-11-15,18:52:00,Sushi,34.19,Delivered
ORD08714,CUST001,REST008,2023-11-15,20:04:00,Pasta,58.49,Delivered
ORD08715,CUST008,REST021,2023-11-15,21:14:00,Noodles,48.93,Not Delivered
ORD08716,CUST001,REST010,2023-11-15,21:30:00,Noodles,12.22,Delivered
ORD08717,CUST010,REST007,2023-11-15,21:30:00,Pizza,15.79,Not Delivered
ORD08718,CUST012,REST013,2023-11-15,22:53:00,Burger,59.32,Not Delivered
ORD08719,CUST005,REST025,2023-11-15,22:54:00,Salad,13.09,Delivered
ORD08720,CUST024,REST017,2023-11-16,01:58:00,Biryani,84.47,Not Delivered
ORD08721,CUST005,REST004,2023-11-16,02:13:00,Pizza,48,Delivered
ORD08722,CUST011,REST020,2023-11-16,02:28:00,Burger,76.88,Not Delivered
ORD08723,CUST016,REST025,2023-11-16,02:29:00,Burger,50.71,Not Delivered
ORD08724,CUST013,REST021,2023-11-16,02:29:00,Tacos,24.98,Delivered
ORD08725,CUST017,REST014,2023-11-16,02:34:00,Salad,18.35,Not Delivered
ORD08726,CUST014,REST016,2023-11-16,06:26:00,Biryani,64.11,Delivered
ORD08727,CUST014,REST018,2023-11-16,07:34:00,Biryani,20.39,Delivered
ORD08728,CUST016,REST003,2023-11-16,08:41:00,Pasta,72.4,Not Delivered
ORD08729,CUST014,REST014,2023-11-16,08:51:00,Tacos,31.29,Delivered
ORD08730,CUST011,REST013,2023-11-16,09:22:00,Pasta,8.33,Not Delivered
ORD08731,CUST009,REST023,2023-11-16,11:28:00,Burger,63.37,Not Delivered
ORD08732,CUST024,REST012,2023-11-16,11:41:00,Burger,65.12,Not Delivered
ORD08733,CUST022,REST007,2023-11-16,12:58:00,Salad,18.87,Delivered
ORD08734,CUST003,REST004,2023-11-16,13:12:00,Sushi,83.3,Not Delivered
ORD08735,CUST016,REST009,2023-11-16,13:49:00,Biryani,42.57,Not Delivered
ORD08736,CUST018,REST003,2023-11-16,13:56:00,Pizza,13.43,Delivered
ORD08737,CUST006,REST021,2023-11-16,14:11:00,Pizza,86.24,Not Delivered
ORD08738,CUST008,REST011,2023-11-16,14:40:00,Pasta,24.79,Not Delivered
ORD08739,CUST010,REST015,2023-11-16,15:09:00,Sushi,16.46,Delivered
ORD08740,CUST002,REST006,2023-11-16,15:54:00,Pizza,86.7,Not Delivered
ORD08741,CUST005,REST023,2023-11-16,15:57:00,Salad,93.47,Delivered
ORD08742,CUST015,REST005,2023-11-16,16:56:00,Salad,91.6,Delivered
ORD08743,CUST008,REST015,2023-11-16,17:34:00,Sushi,99.33,Not Delivered
ORD08744,CUST013,REST019,2023-11-16,18:26:00,Pasta,58.61,Delivered
ORD08745,CUST005,REST023,2023-11-16,22:11:00,Salad,46.17,Delivered
ORD08746,CUST024,REST020,2023-11-16,23:06:00,Burger,52.44,Delivered
ORD08747,CUST006,REST025,2023-11-17,00:21:00,Noodles,79.39,Delivered
ORD08748,CUST003,REST014,2023-11-17,00:48:00,Sushi,33.67,Not Delivered
ORD08749,CUST010,REST022,2023-11-17,02:09:00,Pasta,67.61,Delivered
ORD08750,CUST004,REST025,2023-11-17,02:44:00,Sushi,34.08,Not Delivered
ORD08751,CUST020,REST001,2023-11-17,03:01:00,Salad,19.45,Not Delivered
ORD08752,CUST001,REST014,2023-11-17,03:17:00,Burger,98.63,Delivered
ORD08753,CUST018,REST001,2023-11-17,03:48:00,Pasta,88.8,Not Delivered
ORD08754,CUST025,REST021,2023-11-17,05:29:00,Pizza,42.93,Not Delivered
ORD08755,CUST010,REST020,2023-11-17,06:11:00,Biryani,60.21,Not Delivered
ORD08756,CUST021,REST015,2023-11-17,07:02:00,Biryani,19.42,Delivered
ORD08757,CUST011,REST017,2023-11-17,07:12:00,Noodles,59.36,Delivered
ORD08758,CUST004,REST024,2023-11-17,07:28:00,Sushi,43.18,Delivered
ORD08759,CUST017,REST014,2023-11-17,08:19:00,Pizza,39.26,Not Delivered
ORD08760,CUST011,REST025,2023-11-17,09:42:00,Burger,51.87,Delivered
ORD08761,CUST024,REST011,2023-11-17,09:42:00,Noodles,17.2,Not Delivered
ORD08762,CUST004,REST017,2023-11-17,10:05:00,Pizza,19.05,Delivered
ORD08763,CUST012,REST024,2023-11-17,10:19:00,Salad,65.25,Not Delivered
ORD08764,CUST012,REST018,2023-11-17,10:31:00,Tacos,22.8,Not Delivered
ORD08765,CUST005,REST022,2023-11-17,11:48:00,Sushi,44.51,Not Delivered
ORD08766,CUST021,REST012,2023-11-17,12:45:00,Pasta,91.99,Delivered
ORD08767,CUST024,REST001,2023-11-17,13:07:00,Noodles,62.8,Not Delivered
ORD08768,CUST025,REST017,2023-11-17,13:21:00,Biryani,74.91,Delivered
ORD08769,CUST009,REST020,2023-11-17,13:25:00,Pasta,61.41,Not Delivered
ORD08770,CUST005,REST019,2023-11-17,15:12:00,Burger,15.55,Not Delivered
ORD08771,CUST018,REST023,2023-11-17,15:19:00,Tacos,19.55,Delivered
ORD08772,CUST003,REST008,2023-11-17,16:05:00,Sushi,33.44,Delivered
ORD08773,CUST024,REST001,2023-11-17,18:00:00,Pasta,89.18,Not Delivered
ORD08774,CUST015,REST015,2023-11-17,18:06:00,Pizza,88.2,Delivered
ORD08775,CUST005,REST004,2023-11-17,18:17:00,Sushi,44.82,Delivered
ORD08776,CUST018,REST012,2023-11-17,18:27:00,Burger,87.48,Delivered
ORD08777,CUST024,REST015,2023-11-17,19:38:00,Biryani,96.96,Not Delivered
ORD08778,CUST004,REST008,2023-11-17,20:00:00,Tacos,18.09,Delivered
ORD08779,CUST025,REST007,2023-11-17,21:35:00,Sushi,29.84,Not Delivered
ORD08780,CUST024,REST024,2023-11-17,21:41:00,Pizza,29.37,Delivered
ORD08781,CUST023,REST019,2023-11-17,22:11:00,Biryani,51.34,Delivered
ORD08782,CUST009,REST024,2023-11-17,23:16:00,Pizza,92.93,Not Delivered
ORD08783,CUST021,REST020,2023-11-17,23:57:00,Noodles,82.28,Not Delivered
ORD08784,CUST016,REST017,2023-11-18,03:50:00,Sushi,89.36,Delivered
ORD08785,CUST002,REST023,2023-11-18,03:53:00,Pasta,90.75,Not Delivered
ORD08786,CUST004,REST004,2023-11-18,04:38:00,Pasta,28.96,Not Delivered
ORD08787,CUST007,REST018,2023-11-18,06:17:00,Pizza,40.48,Not Delivered
ORD08788,CUST009,REST008,2023-11-18,06:38:00,Pizza,52.44,Not Delivered
ORD08789,CUST010,REST008,2023-11-18,06:43:00,Burger,45.65,Delivered
ORD08790,CUST003,REST013,2023-11-18,07:00:00,Pizza,56.8,Not Delivered
ORD08791,CUST010,REST021,2023-11-18,08:16:00,Burger,12.46,Not Delivered
ORD08792,CUST008,REST008,2023-11-18,08:52:00,Burger,85.26,Delivered
ORD08793,CUST015,REST013,2023-11-18,10:06:00,Pizza,48.89,Delivered
ORD08794,CUST022,REST003,2023-11-18,11:35:00,Pasta,92.64,Not Delivered
ORD08795,CUST017,REST004,2023-11-18,13:09:00,Sushi,48.7,Not Delivered
ORD08796,CUST003,REST023,2023-11-18,19:02:00,Burger,39.95,Not Delivered
ORD08797,CUST007,REST021,2023-11-18,19:22:00,Biryani,27.04,Delivered
ORD08798,CUST016,REST009,2023-11-18,19:22:00,Salad,90.56,Not Delivered
ORD08799,CUST013,REST001,2023-11-18,21:35:00,Biryani,72.36,Delivered
ORD08800,CUST023,REST006,2023-11-18,21:51:00,Biryani,56.45,Delivered
ORD08801,CUST021,REST003,2023-11-18,22:31:00,Sushi,72.26,Not Delivered
ORD08802,CUST006,REST004,2023-11-19,00:29:00,Biryani,18.18,Delivered
ORD08803,CUST012,REST024,2023-11-19,00:57:00,Tacos,84.73,Not Delivered
ORD08804,CUST017,REST006,2023-11-19,02:05:00,Sushi,66.93,Delivered
ORD08805,CUST001,REST005,2023-11-19,05:53:00,Salad,41.2,Not Delivered
ORD08806,CUST022,REST006,2023-11-19,10:08:00,Tacos,70.12,Not Delivered
ORD08807,CUST008,REST009,2023-11-19,10:23:00,Tacos,54.41,Not Delivered
ORD08808,CUST013,REST007,2023-11-19,11:05:00,Salad,86.3,Delivered
ORD08809,CUST018,REST004,2023-11-19,11:24:00,Pasta,87.23,Delivered
ORD08810,CUST015,REST003,2023-11-19,11:32:00,Pasta,23.58,Not Delivered
ORD08811,CUST015,REST006,2023-11-19,11:41:00,Noodles,61.63,Delivered
ORD08812,CUST021,REST002,2023-11-19,11:51:00,Biryani,12.52,Not Delivered
ORD08813,CUST025,REST025,2023-11-19,11:57:00,Salad,65.65,Not Delivered
ORD08814,CUST004,REST016,2023-11-19,12:57:00,Tacos,55.28,Delivered
ORD08815,CUST021,REST022,2023-11-19,13:16:00,Salad,94.39,Not Delivered
ORD08816,CUST014,REST020,2023-11-19,14:04:00,Biryani,86.64,Not Delivered
ORD08817,CUST016,REST010,2023-11-19,16:19:00,Sushi,24.32,Not Delivered
ORD08818,CUST011,REST014,2023-11-19,18:30:00,Salad,19.68,Not Delivered
ORD08819,CUST009,REST011,2023-11-19,18:33:00,Noodles,69.78,Delivered
ORD08820,CUST011,REST003,2023-11-19,21:44:00,Noodles,34.7,Not Delivered
ORD08821,CUST010,REST004,2023-11-19,23:07:00,Tacos,75.2,Not Delivered
ORD08822,CUST009,REST008,2023-11-20,01:20:00,Tacos,24.35,Delivered
ORD08823,CUST016,REST006,2023-11-20,04:08:00,Salad,12.66,Not Delivered
ORD08824,CUST009,REST019,2023-11-20,04:57:00,Noodles,43.12,Delivered
ORD08825,CUST018,REST010,2023-11-20,05:35:00,Burger,69.5,Not Delivered
ORD08826,CUST021,REST013,2023-11-20,07:14:00,Burger,76.67,Not Delivered
ORD08827,CUST008,REST011,2023-11-20,07:17:00,Sushi,59.11,Delivered
ORD08828,CUST022,REST024,2023-11-20,07:31:00,Pizza,67.86,Not Delivered
ORD08829,CUST009,REST010,2023-11-20,07:43:00,Tacos,79.33,Delivered
ORD08830,CUST012,REST021,2023-11-20,08:59:00,Tacos,64.74,Not Delivered
ORD08831,CUST001,REST020,2023-11-20,09:37:00,Noodles,31.85,Delivered
ORD08832,CUST005,REST024,2023-11-20,10:46:00,Sushi,40.5,Delivered
ORD08833,CUST024,REST017,2023-11-20,11:07:00,Burger,78.09,Delivered
ORD08834,CUST002,REST022,2023-11-20,11:15:00,Pasta,41.32,Delivered
ORD08835,CUST022,REST005,2023-11-20,11:16:00,Pizza,12.49,Not Delivered
ORD08836,CUST011,REST003,2023-11-20,11:47:00,Biryani,57.41,Delivered
ORD08837,CUST008,REST015,2023-11-20,12:17:00,Sushi,20.43,Delivered
ORD08838,CUST011,REST013,2023-11-20,12:43:00,Sushi,10.42,Not Delivered
ORD08839,CUST013,REST016,2023-11-20,12:49:00,Noodles,18.68,Delivered
ORD08840,CUST014,REST009,2023-11-20,14:30:00,Burger,12.69,Delivered
ORD08841,CUST018,REST019,2023-11-20,16:08:00,Pizza,49.15,Delivered
ORD08842,CUST015,REST025,2023-11-20,17:51:00,Pizza,79.34,Delivered
ORD08843,CUST012,REST019,2023-11-20,18:05:00,Tacos,28.57,Not Delivered
ORD08844,CUST023,REST016,2023-11-20,21:34:00,Pizza,23.63,Delivered
ORD08845,CUST003,REST025,2023-11-20,22:03:00,Pasta,26.93,Delivered
