Delivery_ID,Order_ID,Rider_ID,Pickup_Time,Delivery_Time,Distance_km,Tip
DEL01870,ORD07633,RID013,2023-10-05 04:59:00,2023-10-05 05:35:00,13.65,6.88
DEL01871,ORD07635,RID015,2023-10-05 07:31:00,2023-10-05 07:46:00,13.55,11.7
DEL01872,ORD07639,RID015,2023-10-05 12:11:00,2023-10-05 12:38:00,19.49,10.79
DEL01873,ORD07647,RID005,2023-10-05 16:42:00,2023-10-05 17:03:00,13.54,7.52
DEL01874,ORD07655,RID018,2023-10-05 20:19:00,2023-10-05 20:43:00,10.39,5.29
DEL01875,ORD07658,RID006,2023-10-05 23:51:00,2023-10-06 00:09:00,14.43,12.94
DEL01876,ORD07660,RID007,2023-10-06 00:43:00,2023-10-06 01:00:00,4.03,10.29
DEL01877,ORD07663,RID022,2023-10-06 02:59:00,2023-10-06 03:38:00,2.03,10.06
DEL01878,ORD07665,RID025,2023-10-06 04:39:00,2023-10-06 05:18:00,1.39,5.23
DEL01879,ORD07669,RID009,2023-10-06 09:36:00,2023-10-06 09:56:00,7.44,13.41
DEL01880,ORD07674,RID016,2023-10-06 12:07:00,2023-10-06 12:35:00,5.44,10.11
DEL01881,ORD07681,RID014,2023-10-06 15:39:00,2023-10-06 16:24:00,6.71,14.02
DEL01882,ORD07685,RID014,2023-10-07 00:47:00,2023-10-07 01:05:00,10.58,0.34
DEL01883,ORD07684,RID007,2023-10-07 01:02:00,2023-10-07 01:46:00,8.39,6.22
DEL01884,ORD07691,RID019,2023-10-07 04:05:00,2023-10-07 04:36:00,16.24,12.21
DEL01885,ORD07692,RID014,2023-10-07 04:29:00,2023-10-07 05:09:00,6.5,6.72
DEL01886,ORD07697,RID023,2023-10-07 10:07:00,2023-10-07 10:39:00,13.94,7.95
DEL01887,ORD07700,RID009,2023-10-07 12:26:00,2023-10-07 12:48:00,4.34,11.1
DEL01888,ORD07703,RID024,2023-10-07 14:07:00,2023-10-07 14:45:00,1.29,2.56
DEL01889,ORD07708,RID024,2023-10-07 19:47:00,2023-10-07 20:11:00,16.4,12.31
DEL01890,ORD07714,RID017,2023-10-07 23:14:00,2023-10-07 23:59:00,1.56,9.72
DEL01891,ORD07720,RID014,2023-10-08 04:20:00,2023-10-08 04:45:00,18.63,12.37
DEL01892,ORD07728,RID009,2023-10-08 12:30:00,2023-10-08 13:13:00,5.14,6.78
DEL01893,ORD07736,RID023,2023-10-08 21:59:00,2023-10-08 22:19:00,13.3,0.24
DEL01894,ORD07739,RID002,2023-10-09 00:55:00,2023-10-09 01:22:00,15.95,6.64
DEL01895,ORD07740,RID008,2023-10-09 01:27:00,2023-10-09 01:53:00,6.1,10.25
DEL01896,ORD07741,RID003,2023-10-09 01:38:00,2023-10-09 02:20:00,2.75,9.07
DEL01897,ORD07744,RID006,2023-10-09 06:07:00,2023-10-09 06:43:00,12.63,8.79
DEL01898,ORD07750,RID013,2023-10-09 12:21:00,2023-10-09 12:56:00,7.39,0.03
DEL01899,ORD07751,RID021,2023-10-09 13:37:00,2023-10-09 13:57:00,12.11,4.2
DEL01900,ORD07756,RID014,2023-10-09 16:48:00,2023-10-09 17:18:00,7.58,12.68
DEL01901,ORD07755,RID025,2023-10-09 16:58:00,2023-10-09 17:21:00,13.3,3.47
DEL01902,ORD07759,RID013,2023-10-09 17:48:00,2023-10-09 18:24:00,9.11,11.5
DEL01903,ORD07761,RID016,2023-10-09 18:22:00,2023-10-09 18:56:00,11.62,9.5
DEL01904,ORD07763,RID012,2023-10-09 18:54:00,2023-10-09 19:34:00,10.68,6.79
DEL01905,ORD07764,RID012,2023-10-09 19:20:00,2023-10-09 19:36:00,8.03,10.27
DEL01906,ORD07766,RID010,2023-10-09 20:58:00,2023-10-09 21:19:00,3.1,7.93
DEL01907,ORD07771,RID021,2023-10-10 01:27:00,2023-10-10 02:04:00,3.37,3.82
DEL01908,ORD07772,RID012,2023-10-10 01:31:00,2023-10-10 02:09:00,19.77,0.49
DEL01909,ORD07774,RID019,2023-10-10 02:22:00,2023-10-10 03:02:00,14.55,0.67
DEL01910,ORD07778,RID016,2023-10-10 11:06:00,2023-10-10 11:48:00,10.93,2.58
DEL01911,ORD07784,RID005,2023-10-10 13:38:00,2023-10-10 14:22:00,8,4.53
DEL01912,ORD07790,RID008,2023-10-10 19:27:00,2023-10-10 20:11:00,3.47,5.43
DEL01913,ORD07791,RID001,2023-10-10 19:57:00,2023-10-10 20:19:00,17.96,9.37
DEL01914,ORD07792,RID009,2023-10-10 20:25:00,2023-10-10 20:57:00,12.17,9.4
DEL01915,ORD07798,RID005,2023-10-10 23:43:00,2023-10-10 23:58:00,18.73,9.57
DEL01916,ORD07802,RID016,2023-10-11 04:58:00,2023-10-11 05:27:00,5.69,9.24
DEL01917,ORD07805,RID003,2023-10-11 08:09:00,2023-10-11 08:37:00,19.22,0.44
DEL01918,ORD07810,RID019,2023-10-11 11:31:00,2023-10-11 12:16:00,18.48,6.06
DEL01919,ORD07811,RID017,2023-10-11 12:09:00,2023-10-11 12:47:00,6.5,5.25
DEL01920,ORD07812,RID002,2023-10-11 15:28:00,2023-10-11 15:44:00,4.63,11.43
DEL01921,ORD07814,RID024,2023-10-11 18:28:00,2023-10-11 19:02:00,15.02,4.01
DEL01922,ORD07815,RID023,2023-10-11 19:20:00,2023-10-11 19:49:00,12.73,2.29
DEL01923,ORD07828,RID012,2023-10-12 06:17:00,2023-10-12 07:01:00,17.12,10.24
DEL01924,ORD07829,RID020,2023-10-12 07:01:00,2023-10-12 07:33:00,17.08,5.91
DEL01925,ORD07831,RID018,2023-10-12 07:29:00,2023-10-12 07:58:00,7.54,6.1
DEL01926,ORD07841,RID015,2023-10-12 14:25:00,2023-10-12 14:55:00,3.64,3.46
DEL01927,ORD07849,RID007,2023-10-12 23:07:00,2023-10-12 23:40:00,12.34,14.33
DEL01928,ORD07852,RID020,2023-10-13 01:25:00,2023-10-13 01:40:00,16.04,13.77
DEL01929,ORD07853,RID016,2023-10-13 01:41:00,2023-10-13 02:14:00,10.35,12
DEL01930,ORD07855,RID013,2023-10-13 02:47:00,2023-10-13 03:25:00,16.86,10.49
DEL01931,ORD07860,RID015,2023-10-13 06:48:00,2023-10-13 07:27:00,16.52,6.76
DEL01932,ORD07866,RID004,2023-10-13 10:02:00,2023-10-13 10:35:00,15.27,7.41
DEL01933,ORD07871,RID021,2023-10-13 19:15:00,2023-10-13 19:41:00,5.67,10.46
DEL01934,ORD07873,RID007,2023-10-13 22:08:00,2023-10-13 22:39:00,14.4,13.78
DEL01935,ORD07875,RID005,2023-10-14 02:14:00,2023-10-14 02:58:00,3.67,7.06
DEL01936,ORD07883,RID013,2023-10-14 07:00:00,2023-10-14 07:38:00,10.1,10.28
DEL01937,ORD07885,RID025,2023-10-14 10:20:00,2023-10-14 10:36:00,17.95,8.57
DEL01938,ORD07888,RID005,2023-10-14 15:45:00,2023-10-14 16:22:00,14.02,10.58
DEL01939,ORD07889,RID018,2023-10-14 17:08:00,2023-10-14 17:26:00,14.25,2.03
DEL01940,ORD07890,RID015,2023-10-14 17:51:00,2023-10-14 18:21:00,7.57,14.15
DEL01941,ORD07903,RID017,2023-10-15 04:37:00,2023-10-15 04:52:00,15.35,7.3
DEL01942,ORD07904,RID023,2023-10-15 05:28:00,2023-10-15 05:43:00,6,8.46
DEL01943,ORD07910,RID012,2023-10-15 12:18:00,2023-10-15 12:37:00,4.89,13.71
DEL01944,ORD07912,RID001,2023-10-15 16:03:00,2023-10-15 16:23:00,11.97,12.81
DEL01945,ORD07913,RID006,2023-10-15 16:16:00,2023-10-15 16:53:00,9.66,2.27
DEL01946,ORD07914,RID016,2023-10-15 19:34:00,2023-10-15 19:59:00,2.71,4.96
DEL01947,ORD07918,RID006,2023-10-15 22:50:00,2023-10-15 23:15:00,9.84,3.43
DEL01948,ORD07925,RID012,2023-10-16 07:05:00,2023-10-16 07:21:00,11.28,7.69
DEL01949,ORD07937,RID005,2023-10-16 19:02:00,2023-10-16 19:38:00,15.94,2.75
DEL01950,ORD07939,RID019,2023-10-16 20:58:00,2023-10-16 21:43:00,1.99,10.55
DEL01951,ORD07942,RID018,2023-10-16 22:06:00,2023-10-16 22:49:00,2.7,7.84
DEL01952,ORD07960,RID008,2023-10-18 01:15:00,2023-10-18 01:59:00,15.85,10.92
DEL01953,ORD07961,RID023,2023-10-18 02:59:00,2023-10-18 03:32:00,10.3,1.23
DEL01954,ORD07963,RID012,2023-10-18 03:34:00,2023-10-18 04:03:00,8.88,3.41
DEL01955,ORD07965,RID025,2023-10-18 04:18:00,2023-10-18 04:51:00,1.82,4.42
DEL01956,ORD07966,RID008,2023-10-18 06:52:00,2023-10-18 07:27:00,11.54,8.7
DEL01957,ORD07967,RID003,2023-10-18 08:51:00,2023-10-18 09:13:00,5.1,4.02
DEL01958,ORD07968,RID005,2023-10-18 09:24:00,2023-10-18 10:04:00,6.08,11.82
DEL01959,ORD07970,RID009,2023-10-18 11:57:00,2023-10-18 12:38:00,18.29,10.14
DEL01960,ORD07971,RID019,2023-10-18 12:32:00,2023-10-18 13:05:00,5.21,10.15
DEL01961,ORD07973,RID018,2023-10-18 13:19:00,2023-10-18 13:52:00,5.45,10.87
DEL01962,ORD07977,RID011,2023-10-18 15:08:00,2023-10-18 15:31:00,14.66,3.23
DEL01963,ORD07982,RID017,2023-10-18 23:51:00,2023-10-19 00:17:00,5.42,0.71
DEL01964,ORD07986,RID010,2023-10-19 01:01:00,2023-10-19 01:42:00,3.67,7.42
DEL01965,ORD07987,RID002,2023-10-19 01:12:00,2023-10-19 01:44:00,18.06,12.9
DEL01966,ORD07988,RID024,2023-10-19 01:12:00,2023-10-19 01:44:00,19.39,13.6
DEL01967,ORD07995,RID005,2023-10-19 05:56:00,2023-10-19 06:13:00,4.73,4.87
DEL01968,ORD07994,RID020,2023-10-19 05:35:00,2023-10-19 06:17:00,19.1,4.15
DEL01969,ORD07997,RID019,2023-10-19 08:49:00,2023-10-19 09:07:00,8.2,1.83
DEL01970,ORD07996,RID002,2023-10-19 08:27:00,2023-10-19 09:08:00,14.78,0.08
DEL01971,ORD07999,RID006,2023-10-19 09:35:00,2023-10-19 10:15:00,10.75,3.84
DEL01972,ORD08001,RID017,2023-10-19 11:57:00,2023-10-19 12:31:00,18.87,1.72
DEL01973,ORD08003,RID024,2023-10-19 14:28:00,2023-10-19 14:51:00,1.65,2.48
DEL01974,ORD08010,RID004,2023-10-20 08:32:00,2023-10-20 09:01:00,8.78,13.56
DEL01975,ORD08011,RID021,2023-10-20 09:53:00,2023-10-20 10:33:00,10.04,6.1
DEL01976,ORD08012,RID008,2023-10-20 15:16:00,2023-10-20 15:35:00,17.24,5.88
DEL01977,ORD08013,RID022,2023-10-20 15:20:00,2023-10-20 16:03:00,16.02,3.79
DEL01978,ORD08019,RID003,2023-10-20 23:01:00,2023-10-20 23:38:00,2.55,5.84
DEL01979,ORD08021,RID012,2023-10-21 01:22:00,2023-10-21 01:45:00,9.59,6.49
DEL01980,ORD08024,RID015,2023-10-21 05:49:00,2023-10-21 06:26:00,17.97,12.45
DEL01981,ORD08025,RID019,2023-10-21 06:07:00,2023-10-21 06:39:00,13.31,6.22
DEL01982,ORD08036,RID019,2023-10-21 16:58:00,2023-10-21 17:15:00,11.64,2.34
DEL01983,ORD08039,RID001,2023-10-21 18:05:00,2023-10-21 18:50:00,14.66,6.08
DEL01984,ORD08043,RID006,2023-10-21 19:39:00,2023-10-21 20:17:00,9.55,14.39
DEL01985,ORD08055,RID001,2023-10-22 05:46:00,2023-10-22 06:14:00,13.33,6.26
DEL01986,ORD08057,RID003,2023-10-22 10:38:00,2023-10-22 11:12:00,2.93,0.27
DEL01987,ORD08060,RID016,2023-10-22 12:33:00,2023-10-22 12:50:00,12.05,7.39
DEL01988,ORD08065,RID015,2023-10-22 19:33:00,2023-10-22 19:54:00,15.81,13.3
DEL01989,ORD08066,RID004,2023-10-22 19:40:00,2023-10-22 19:58:00,13.61,6.17
DEL01990,ORD08068,RID014,2023-10-22 22:56:00,2023-10-22 23:17:00,7.85,13.22
DEL01991,ORD08072,RID004,2023-10-23 01:52:00,2023-10-23 02:29:00,19.94,14.35
DEL01992,ORD08074,RID018,2023-10-23 03:41:00,2023-10-23 04:24:00,19.16,6.16
DEL01993,ORD08079,RID010,2023-10-23 07:54:00,2023-10-23 08:30:00,11.39,3.21
DEL01994,ORD08082,RID024,2023-10-23 07:59:00,2023-10-23 08:37:00,1.42,0.41
DEL01995,ORD08089,RID012,2023-10-23 14:07:00,2023-10-23 14:25:00,2.07,1
DEL01996,ORD08091,RID006,2023-10-23 14:25:00,2023-10-23 15:07:00,17.79,8.01
DEL01997,ORD08093,RID014,2023-10-23 15:54:00,2023-10-23 16:26:00,2.23,7.13
DEL01998,ORD08095,RID019,2023-10-23 18:00:00,2023-10-23 18:33:00,2.62,2.38
DEL01999,ORD08097,RID005,2023-10-23 20:02:00,2023-10-23 20:46:00,5.75,8.85
DEL02000,ORD08098,RID024,2023-10-23 20:52:00,2023-10-23 21:34:00,2.06,2.36
DEL02001,ORD08100,RID023,2023-10-23 22:15:00,2023-10-23 22:31:00,4.99,3.02
DEL02002,ORD08102,RID021,2023-10-24 00:22:00,2023-10-24 00:47:00,16.54,14.66
DEL02003,ORD08111,RID020,2023-10-24 10:17:00,2023-10-24 10:51:00,1.95,11.2
DEL02004,ORD08112,RID010,2023-10-24 10:53:00,2023-10-24 11:38:00,7.65,12
DEL02005,ORD08116,RID008,2023-10-24 15:24:00,2023-10-24 16:08:00,19.1,14.99
DEL02006,ORD08126,RID010,2023-10-25 05:13:00,2023-10-25 05:32:00,16.63,11.9
DEL02007,ORD08132,RID024,2023-10-25 08:32:00,2023-10-25 09:10:00,10.61,14.08
DEL02008,ORD08136,RID024,2023-10-25 09:56:00,2023-10-25 10:11:00,14.73,9.55
DEL02009,ORD08138,RID014,2023-10-25 12:09:00,2023-10-25 12:52:00,9.78,2.56
DEL02010,ORD08140,RID023,2023-10-25 16:39:00,2023-10-25 17:06:00,15.98,3
DEL02011,ORD08142,RID015,2023-10-25 17:40:00,2023-10-25 18:02:00,8.88,8.88
DEL02012,ORD08153,RID002,2023-10-26 03:49:00,2023-10-26 04:12:00,8.64,10.59
DEL02013,ORD08154,RID001,2023-10-26 05:39:00,2023-10-26 06:01:00,12.04,11.2
DEL02014,ORD08160,RID001,2023-10-26 11:03:00,2023-10-26 11:18:00,6.84,4.44
DEL02015,ORD08161,RID012,2023-10-26 11:12:00,2023-10-26 11:38:00,17.89,9.89
DEL02016,ORD08166,RID012,2023-10-26 18:55:00,2023-10-26 19:12:00,4.7,2.92
DEL02017,ORD08167,RID015,2023-10-26 21:35:00,2023-10-26 22:10:00,13.57,11.6
DEL02018,ORD08169,RID011,2023-10-26 21:53:00,2023-10-26 22:37:00,16.82,3.58
DEL02019,ORD08170,RID004,2023-10-26 23:05:00,2023-10-26 23:41:00,11.59,5.86
DEL02020,ORD08175,RID023,2023-10-27 02:21:00,2023-10-27 02:38:00,14.11,14.36
DEL02021,ORD08176,RID018,2023-10-27 07:54:00,2023-10-27 08:13:00,8.76,3.35
DEL02022,ORD08184,RID018,2023-10-27 16:58:00,2023-10-27 17:35:00,5.33,9.26
DEL02023,ORD08185,RID009,2023-10-27 18:14:00,2023-10-27 18:39:00,19.29,5.25
DEL02024,ORD08187,RID020,2023-10-27 22:17:00,2023-10-27 22:50:00,7.45,11.59
DEL02025,ORD08194,RID021,2023-10-28 04:59:00,2023-10-28 05:15:00,9.4,12.2
DEL02026,ORD08203,RID008,2023-10-28 10:10:00,2023-10-28 10:35:00,16.59,9.49
DEL02027,ORD08206,RID022,2023-10-28 13:06:00,2023-10-28 13:22:00,13.29,6.18
DEL02028,ORD08209,RID001,2023-10-28 14:54:00,2023-10-28 15:31:00,9.07,1.32
DEL02029,ORD08218,RID001,2023-10-29 03:07:00,2023-10-29 03:39:00,8.57,4.82
DEL02030,ORD08221,RID011,2023-10-29 05:10:00,2023-10-29 05:52:00,17.98,0.65
DEL02031,ORD08222,RID005,2023-10-29 05:42:00,2023-10-29 06:20:00,16.13,0.85
DEL02032,ORD08226,RID017,2023-10-29 10:06:00,2023-10-29 10:28:00,16.71,10.86
DEL02033,ORD08227,RID004,2023-10-29 10:31:00,2023-10-29 11:13:00,2.71,10.48
DEL02034,ORD08234,RID008,2023-10-29 14:41:00,2023-10-29 15:12:00,12.8,7.36
DEL02035,ORD08235,RID013,2023-10-29 17:30:00,2023-10-29 18:11:00,6.45,9.7
DEL02036,ORD08236,RID008,2023-10-29 21:20:00,2023-10-29 21:53:00,17.26,8.66
DEL02037,ORD08245,RID003,2023-10-30 05:07:00,2023-10-30 05:26:00,1.51,3.79
DEL02038,ORD08251,RID002,2023-10-30 09:04:00,2023-10-30 09:41:00,4.22,1.53
DEL02039,ORD08253,RID007,2023-10-30 10:22:00,2023-10-30 10:58:00,4.98,8.77
DEL02040,ORD08254,RID024,2023-10-30 11:52:00,2023-10-30 12:33:00,15.2,10.3
DEL02041,ORD08264,RID014,2023-10-30 19:57:00,2023-10-30 20:14:00,18.32,6.17
DEL02042,ORD08270,RID001,2023-10-31 06:40:00,2023-10-31 07:15:00,9.39,14.56
DEL02043,ORD08281,RID017,2023-10-31 16:25:00,2023-10-31 16:45:00,4.79,5.57
DEL02044,ORD08280,RID002,2023-10-31 16:08:00,2023-10-31 16:47:00,10.54,1.79
DEL02045,ORD08285,RID017,2023-10-31 19:49:00,2023-10-31 20:16:00,5.57,1.51
DEL02046,ORD08291,RID020,2023-10-31 21:43:00,2023-10-31 22:24:00,7.99,10.7
DEL02047,ORD08301,RID020,2023-11-01 06:33:00,2023-11-01 07:04:00,10.91,9.17
DEL02048,ORD08302,RID025,2023-11-01 07:40:00,2023-11-01 08:02:00,16.48,11.69
DEL02049,ORD08304,RID017,2023-11-01 10:00:00,2023-11-01 10:32:00,5.64,6.09
DEL02050,ORD08308,RID025,2023-11-01 11:28:00,2023-11-01 11:55:00,2.77,4.79
DEL02051,ORD08310,RID012,2023-11-01 14:04:00,2023-11-01 14:36:00,10.95,6.79
DEL02052,ORD08316,RID024,2023-11-01 19:36:00,2023-11-01 20:02:00,12,11.85
DEL02053,ORD08324,RID012,2023-11-01 23:18:00,2023-11-01 23:42:00,2.65,11.81
DEL02054,ORD08328,RID023,2023-11-02 01:53:00,2023-11-02 02:38:00,9.19,7.85
DEL02055,ORD08345,RID013,2023-11-02 14:46:00,2023-11-02 15:20:00,8.93,4.15
DEL02056,ORD08350,RID025,2023-11-02 18:03:00,2023-11-02 18:30:00,16.48,6.51
DEL02057,ORD08353,RID025,2023-11-02 19:39:00,2023-11-02 20:09:00,2.73,9.23
DEL02058,ORD08360,RID008,2023-11-02 23:42:00,2023-11-03 00:02:00,12.76,13.98
DEL02059,ORD08361,RID009,2023-11-03 00:31:00,2023-11-03 01:09:00,16.23,8.85
DEL02060,ORD08364,RID015,2023-11-03 02:26:00,2023-11-03 03:10:00,9.85,11.55
DEL02061,ORD08370,RID016,2023-11-03 08:19:00,2023-11-03 08:52:00,3.37,5.58
DEL02062,ORD08371,RID015,2023-11-03 09:07:00,2023-11-03 09:40:00,16.87,7.44
DEL02063,ORD08373,RID004,2023-11-03 09:43:00,2023-11-03 10:04:00,4.44,7.38
DEL02064,ORD08374,RID008,2023-11-03 09:56:00,2023-11-03 10:37:00,9.45,3.91
DEL02065,ORD08376,RID014,2023-11-03 11:17:00,2023-11-03 11:54:00,5.3,4.26
DEL02066,ORD08381,RID004,2023-11-03 19:54:00,2023-11-03 20:17:00,13.98,10.34
DEL02067,ORD08384,RID024,2023-11-03 21:55:00,2023-11-03 22:21:00,19.83,14.88
DEL02068,ORD08386,RID025,2023-11-03 23:26:00,2023-11-04 00:10:00,10.13,12.5
DEL02069,ORD08395,RID008,2023-11-04 02:04:00,2023-11-04 02:36:00,2.16,14.1
DEL02070,ORD08397,RID013,2023-11-04 03:33:00,2023-11-04 04:17:00,7.15,6.35
DEL02071,ORD08398,RID005,2023-11-04 03:49:00,2023-11-04 04:22:00,19.26,12.65
DEL02072,ORD08399,RID003,2023-11-04 05:46:00,2023-11-04 06:22:00,5.72,1.12
DEL02073,ORD08402,RID009,2023-11-04 10:26:00,2023-11-04 11:07:00,14.67,12.85
DEL02074,ORD08406,RID023,2023-11-04 14:20:00,2023-11-04 14:35:00,5.46,11.82
DEL02075,ORD08407,RID007,2023-11-04 15:58:00,2023-11-04 16:16:00,5.96,13.27
DEL02076,ORD08411,RID023,2023-11-04 20:55:00,2023-11-04 21:29:00,17.74,2.36
DEL02077,ORD08412,RID011,2023-11-04 21:19:00,2023-11-04 21:40:00,3.35,6.74
DEL02078,ORD08413,RID010,2023-11-04 21:27:00,2023-11-04 21:59:00,3.56,13.96
DEL02079,ORD08414,RID025,2023-11-05 00:10:00,2023-11-05 00:27:00,16.42,6.18
DEL02080,ORD08417,RID014,2023-11-05 02:10:00,2023-11-05 02:50:00,14.76,1.44
DEL02081,ORD08429,RID008,2023-11-05 08:21:00,2023-11-05 08:59:00,8.31,13.59
DEL02082,ORD08431,RID015,2023-11-05 09:13:00,2023-11-05 09:37:00,6.49,10.68
DEL02083,ORD08435,RID024,2023-11-05 13:29:00,2023-11-05 14:03:00,18.63,4.93
DEL02084,ORD08442,RID018,2023-11-05 21:47:00,2023-11-05 22:31:00,17.63,11.32
DEL02085,ORD08444,RID014,2023-11-05 22:15:00,2023-11-05 22:39:00,6.04,9.36
DEL02086,ORD08459,RID016,2023-11-06 12:09:00,2023-11-06 12:53:00,14.19,3.27
DEL02087,ORD08465,RID005,2023-11-06 17:00:00,2023-11-06 17:24:00,10.84,12.91
DEL02088,ORD08467,RID006,2023-11-06 17:50:00,2023-11-06 18:25:00,8.39,11.12
DEL02089,ORD08468,RID010,2023-11-06 18:24:00,2023-11-06 18:44:00,13,3.03
DEL02090,ORD08473,RID011,2023-11-06 21:03:00,2023-11-06 21:33:00,11.18,3.47
DEL02091,ORD08474,RID014,2023-11-06 22:13:00,2023-11-06 22:40:00,7.68,9.31
DEL02092,ORD08479,RID006,2023-11-06 23:48:00,2023-11-07 00:31:00,4.09,14.08
DEL02093,ORD08481,RID003,2023-11-07 01:07:00,2023-11-07 01:26:00,13.15,8.92
DEL02094,ORD08488,RID022,2023-11-07 05:17:00,2023-11-07 05:46:00,17.49,12.73
DEL02095,ORD08489,RID006,2023-11-07 08:24:00,2023-11-07 08:48:00,18.39,10.23
DEL02096,ORD08495,RID015,2023-11-07 12:29:00,2023-11-07 12:46:00,11.59,4.96
DEL02097,ORD08499,RID005,2023-11-07 14:22:00,2023-11-07 14:50:00,14.03,6.73
DEL02098,ORD08502,RID012,2023-11-07 16:24:00,2023-11-07 17:03:00,18.67,13.41
DEL02099,ORD08503,RID018,2023-11-07 18:15:00,2023-11-07 18:34:00,19.79,8.26
DEL02100,ORD08505,RID007,2023-11-07 20:37:00,2023-11-07 20:53:00,19.94,2.02
DEL02101,ORD08506,RID019,2023-11-07 20:32:00,2023-11-07 21:12:00,19.43,8.38
DEL02102,ORD08512,RID013,2023-11-08 02:34:00,2023-11-08 02:59:00,15.69,10.74
DEL02103,ORD08515,RID007,2023-11-08 03:23:00,2023-11-08 03:59:00,15.58,12.03
DEL02104,ORD08518,RID006,2023-11-08 10:06:00,2023-11-08 10:36:00,9.1,14.8
DEL02105,ORD08519,RID013,2023-11-08 10:34:00,2023-11-08 11:00:00,1.16,10.78
DEL02106,ORD08522,RID004,2023-11-08 14:23:00,2023-11-08 14:42:00,9.64,7.18
DEL02107,ORD08523,RID018,2023-11-08 15:16:00,2023-11-08 15:41:00,18.66,8.65
DEL02108,ORD08524,RID025,2023-11-08 15:28:00,2023-11-08 15:49:00,1.08,14.85
DEL02109,ORD08531,RID002,2023-11-08 18:37:00,2023-11-08 19:18:00,17.54,4.51
DEL02110,ORD08535,RID001,2023-11-08 22:27:00,2023-11-08 23:02:00,13.07,5.17
DEL02111,ORD08542,RID016,2023-11-09 02:28:00,2023-11-09 02:47:00,10.86,6.2
DEL02112,ORD08543,RID008,2023-11-09 02:37:00,2023-11-09 02:57:00,3.17,5.03
DEL02113,ORD08547,RID010,2023-11-09 07:32:00,2023-11-09 07:56:00,8.99,0.88
DEL02114,ORD08548,RID025,2023-11-09 07:42:00,2023-11-09 07:57:00,14.08,14.4
DEL02115,ORD08551,RID023,2023-11-09 08:31:00,2023-11-09 08:55:00,3.58,13.32
DEL02116,ORD08556,RID022,2023-11-09 11:32:00,2023-11-09 12:05:00,16.81,2.02
DEL02117,ORD08560,RID012,2023-11-09 14:02:00,2023-11-09 14:18:00,2.56,14.49
DEL02118,ORD08562,RID014,2023-11-09 16:04:00,2023-11-09 16:39:00,15.47,7.94
DEL02119,ORD08565,RID003,2023-11-09 19:21:00,2023-11-09 19:52:00,6.03,2.18
DEL02120,ORD08567,RID008,2023-11-09 21:13:00,2023-11-09 21:46:00,11.55,14.53
DEL02121,ORD08573,RID025,2023-11-10 04:27:00,2023-11-10 05:12:00,16.68,0.54
DEL02122,ORD08576,RID013,2023-11-10 05:54:00,2023-11-10 06:25:00,8.01,1.86
DEL02123,ORD08581,RID025,2023-11-10 08:27:00,2023-11-10 09:00:00,8.49,3.69
DEL02124,ORD08587,RID021,2023-11-10 16:32:00,2023-11-10 17:05:00,1.01,1.53
DEL02125,ORD08588,RID003,2023-11-10 18:20:00,2023-11-10 18:55:00,4.74,7.66
DEL02126,ORD08591,RID025,2023-11-10 20:33:00,2023-11-10 21:16:00,1.96,6.79
DEL02127,ORD08594,RID005,2023-11-11 02:42:00,2023-11-11 02:59:00,13.54,6.32
DEL02128,ORD08596,RID024,2023-11-11 03:56:00,2023-11-11 04:15:00,7.44,6.81
DEL02129,ORD08598,RID015,2023-11-11 05:13:00,2023-11-11 05:33:00,16.75,7.44
DEL02130,ORD08601,RID015,2023-11-11 09:32:00,2023-11-11 10:09:00,10.75,4.45
DEL02131,ORD08612,RID024,2023-11-11 23:39:00,2023-11-12 00:04:00,9.42,3.03
DEL02132,ORD08616,RID011,2023-11-12 01:41:00,2023-11-12 02:13:00,1.27,8.75
DEL02133,ORD08621,RID015,2023-11-12 08:37:00,2023-11-12 09:21:00,5.42,1.46
DEL02134,ORD08629,RID022,2023-11-12 15:59:00,2023-11-12 16:16:00,12.16,12.91
DEL02135,ORD08636,RID017,2023-11-12 20:46:00,2023-11-12 21:10:00,7.45,4.79
DEL02136,ORD08637,RID012,2023-11-12 21:39:00,2023-11-12 22:01:00,6.37,13.83
DEL02137,ORD08639,RID007,2023-11-12 22:28:00,2023-11-12 22:57:00,6.2,0.88
DEL02138,ORD08643,RID022,2023-11-13 01:06:00,2023-11-13 01:32:00,9.8,4.23
DEL02139,ORD08648,RID013,2023-11-13 05:54:00,2023-11-13 06:29:00,13.63,3.02
DEL02140,ORD08654,RID014,2023-11-13 13:32:00,2023-11-13 14:15:00,5.66,5.44
DEL02141,ORD08660,RID024,2023-11-13 20:01:00,2023-11-13 20:25:00,13.29,6.97
DEL02142,ORD08666,RID024,2023-11-14 03:21:00,2023-11-14 04:05:00,7.07,0.09
DEL02143,ORD08667,RID020,2023-11-14 04:44:00,2023-11-14 05:00:00,3.17,12.06
DEL02144,ORD08668,RID016,2023-11-14 05:02:00,2023-11-14 05:45:00,4.21,10.46
DEL02145,ORD08669,RID022,2023-11-14 05:05:00,2023-11-14 05:46:00,6.63,12.29
DEL02146,ORD08676,RID023,2023-11-14 13:01:00,2023-11-14 13:22:00,5.91,9.27
DEL02147,ORD08679,RID021,2023-11-14 17:39:00,2023-11-14 18:11:00,6.61,9.57
DEL02148,ORD08682,RID002,2023-11-14 20:47:00,2023-11-14 21:29:00,15.66,13.8
